주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
263-2-000007,강변-2,공영,노외,강원도 화천군 화천읍 하리 24-2,강원도 화천군 화천읍 하리 24-2,70,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,강원도 화천군청,033-440-2365,38.102295,127.706417,2018-08-10,4310000,강원도 화천군
193-2-000017,여천천,공영,노외,울산광역시 남구 두왕로318,울산광역시 남구 신정동 1820-1,40,1,요일제,평일+토요일+공휴일,8:00,23:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,16,10000,,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.5306618,129.3085996,2022-05-30,3700000,울산광역시 남구
193-1-000016,공구상가앞,공영,노상,울산광역시 남구 갈밭로 24,울산광역시 남구 삼산동 1591-4,60,1,요일제,평일+토요일+공휴일,9:30,17:00,0:00,23:59,0:00,23:59,혼합,0,0,0,0,0,0,,무료,,울산광역시남구도시관리공단,052-226-0945,35.5357876,129.3426382,2022-05-30,3700000,울산광역시 남구
193-1-000015,팔등로,공영,노상,울산광역시 남구 팔등로35,울산광역시 남구 신정동 480-19,42,1,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,울산광역시남구도시관리공단,052-226-0945,35.5448823,129.3105333,2022-05-30,3700000,울산광역시 남구
193-1-000014,신정시장앞,공영,노상,울산광역시 남구 월평로35,울산광역시 남구 월평로35,43,1,요일제,평일+토요일+공휴일,11:30,19:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,7.5,7500,40000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.54151019,129.3094932,2022-05-30,3700000,울산광역시 남구
193-2-000013,신정동지하,공영,노외,울산광역시 남구 봉월로 지하 175,울산광역시 남구 신정동 517,139,1,요일제,평일+토요일+공휴일,9:00,22:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,7.5,7500,60000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.54800634,129.3076859,2022-05-30,3700000,울산광역시 남구
193-2-000012,무거섬들,공영,노외,울산광역시 남구 옥현로69,울산광역시 남구 무거동 629-22,100,1,요일제,평일+토요일+공휴일,8:00,23:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,16,10000,,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.54270668,129.2611949,2022-05-30,3700000,울산광역시 남구
193-2-000011,야음동,공영,노외,울산광역시 남구 신선로 190,울산광역시 남구 야음동 388-1,103,1,요일제,평일+토요일+공휴일,8:00,23:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,16,10000,50000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.52243019,129.333212,2022-05-30,3700000,울산광역시 남구
193-2-000010,신정1동,공영,노외,울산광역시 남구 월평로25,울산광역시 남구 신정동 635-6,113,1,요일제,평일+토요일+공휴일,9:00,23:59,9:00,23:59,0:00,23:59,혼합,30,500,10,200,16,10000,40000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.54134746,129.3083496,2022-05-30,3700000,울산광역시 남구
193-2-000009,신정3동,공영,노외,,울산광역시 남구 신정동 501-10,42,1,요일제,평일+토요일+공휴일,11:30,19:00,11:30,19:00,0:00,23:59,혼합,30,500,10,200,7.5,7500,40000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.54434836,129.3133609,2022-05-30,3700000,울산광역시 남구
193-2-000008,보람병원앞,공영,노외,,울산광역시 남구 삼산동 1554-1,155,1,요일제,평일+토요일+공휴일,8:00,23:00,8:30,16:00,0:00,23:59,혼합,30,500,10,200,16,10000,60000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.54268484,129.3416308,2022-05-30,3700000,울산광역시 남구
193-2-000007,울산병원앞,공영,노외,,울산광역시 남구 신정동 34-80,98,1,요일제,평일+토요일+공휴일,8:00,23:00,8:00,23:00,0:00,23:59,혼합,30,500,10,200,16,10000,40000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.54655327,129.3235429,2022-05-30,3700000,울산광역시 남구
193-2-000006,번영교밑,공영,노외,,울산광역시 남구 삼산동 34-1,63,1,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,울산광역시남구도시관리공단,052-226-0945,35.54374491,129.3564258,2022-05-30,3700000,울산광역시 남구
193-2-000005,무거동,공영,노외,,울산광역시 남구 무거동 1533-6,145,1,요일제,평일+토요일+공휴일,8:00,23:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,8,8000,,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.55127654,129.2596308,2022-05-30,3700000,울산광역시 남구
193-2-000004,평창현대앞,공영,노외,,울산광역시 남구 삼산동 1572,240,1,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,500,10,200,24,10000,,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.54152794,129.3370572,2022-05-30,3700000,울산광역시 남구
389-1-000007,가야슈퍼-동창이용원 주차장,공영,노상,,경상남도 의령군 의령읍 동동리 1445-1,20,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.3218049,128.2634877,2022-04-06,5390000,경상남도 의령군
389-1-000003,의령향교-의령택시 주차장,공영,노상,,경상남도 의령군 의령읍 서동리 1022-16,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.32161684,128.2580654,2022-04-06,5390000,경상남도 의령군
389-1-000011,604주유소-삼영파크 주차장,공영,노상,,경상남도 의령군 의령읍 서동리 1022-21,30,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.319656,128.2555788,2022-04-06,5390000,경상남도 의령군
389-1-000008,농업기술센타 진입로 주차장,공영,노상,경상남도 의령군 의령읍 의병로9동길 30,경상남도 의령군 의령읍 서동리 195,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.32224342,128.2568588,2022-04-06,5390000,경상남도 의령군
389-1-000004,서동농협-상동우수저류시설 주차장,공영,노상,,경상남도 의령군 의령읍 중동리 208-4,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.321061,128.259849,2022-04-06,5390000,경상남도 의령군
389-1-000009,의령초등학교 옆 주차장,공영,노상,,경상남도 의령군 의령읍 중동리 248-2,18,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.32184614,128.2602783,2022-04-06,5390000,경상남도 의령군
389-1-000005,자굴산슈퍼-수정식당 주차장,공영,노상,,경상남도 의령군 의령읍 중동리 271-1,13,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.32178248,128.2626508,2022-04-06,5390000,경상남도 의령군
389-1-000006,의령 복개천 주차장,공영,노상,,경상남도 의령군 의령읍 중동리 401-4,49,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.31840331,128.2636462,2022-04-06,5390000,경상남도 의령군
389-2-000009,가례마을 주차장,공영,노외,,경상남도 의령군 가례면 가례리 240,23,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.32311239,128.2437377,2022-04-06,5390000,경상남도 의령군
389-2-000072,개승마을 주차장,공영,노외,,경상남도 의령군 가례면 개승리 200,11,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.37604192,128.2324065,2022-04-06,5390000,경상남도 의령군
389-2-000030,괴진마을 주차장,공영,노외,,경상남도 의령군 가례면 괴진리 375-4,33,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.35280655,128.2427765,2022-04-06,5390000,경상남도 의령군
389-2-000045,양성마을 주차장,공영,노외,,경상남도 의령군 가례면 양성리 415-1,12,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.38893369,128.228989,2022-04-06,5390000,경상남도 의령군
389-2-000018,평촌마을 주차장,공영,노외,,경상남도 의령군 가례면 운암리 200-27,15,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.33384945,128.227201,2022-04-06,5390000,경상남도 의령군
389-2-000056,신기마을 주차장,공영,노외,경상남도 의령군 궁류면 궁류로9길 23-1,경상남도 의령군 궁류면 다현리 461,11,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.45639955,128.2539327,2022-04-06,5390000,경상남도 의령군
389-2-000022,석정마을 주차장,공영,노외,,경상남도 의령군 궁류면 토곡리 604,19,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.44754716,128.2489606,2022-04-06,5390000,경상남도 의령군
389-2-000041,당지마을2 주차장,공영,노외,,경상남도 의령군 낙서면 여의리 152-3,35,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.48778733,128.4125696,2022-04-06,5390000,경상남도 의령군
389-2-000034,당지마을1 주차장,공영,노외,,경상남도 의령군 낙서면 여의리 84-4,10,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.484122,128.411683,2022-04-06,5390000,경상남도 의령군
389-2-000026,방계마을 주차장,공영,노외,,경상남도 의령군 낙서면 전화리 223-2,20,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.48334232,128.3765085,2022-04-06,5390000,경상남도 의령군
389-2-000025,정곡마을 주차장,공영,노외,,경상남도 의령군 낙서면 정곡리 1301-4,27,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.474719,128.393504,2022-04-06,5390000,경상남도 의령군
389-2-000023,신기마을 주차장,공영,노외,,경상남도 의령군 낙서면 정곡리 140-1,40,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.479779,128.411358,2022-04-06,5390000,경상남도 의령군
389-2-000032,다사마을 주차장,공영,노외,,경상남도 의령군 대의면 다사리 324-1,23,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.359306,128.140618,2022-04-06,5390000,경상남도 의령군
389-2-000038,죽전마을 주차장,공영,노외,,경상남도 의령군 대의면 다사리 486,10,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경상남도 의령군청,055-570-3135,35.365927,128.134269,2022-04-06,5390000,경상남도 의령군
193-2-000038,삼호공유지,공영,노외,울산광역시 남구 북구순환도로44번길 6,울산광역시 남구 무거동 179-3,9,1,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,울산광역시남구도시관리공단,052-226-0945,35.55167544,129.2688195,2022-05-30,3700000,울산광역시 남구
193-1-000037,대현더삽2단지앞,공영,노상,,울산광역시 남구 야음동 917,62,1,요일제,평일+토요일+공휴일,18:00,23:59,18:00,23:59,18:00,23:59,혼합,0,0,0,0,0,0,,무료,18:00~24:00 거주자우선주차 전용,울산광역시남구도시관리공단,052-226-0945,35.52265351,129.3282277,2022-05-30,3700000,울산광역시 남구
193-1-000036,공업탑 인근,공영,노상,,울산광역시 남구 신정동 1216-5,51,1,요일제,평일+토요일+공휴일,18:00,23:59,18:00,23:59,18:00,23:59,혼합,0,0,0,0,0,0,,무료,18:00~24:00 거주자우선주차 전용(31면),울산광역시남구도시관리공단,052-226-0945,35.53395449,129.308651,2022-05-30,3700000,울산광역시 남구
193-2-000035,삼호동 공영주차장,공영,노외,울산광역시 남구 정광로 8,울산광역시 남구 무거동 1252-6,77,1,요일제,평일+토요일+공휴일,8:00,23:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,,10000,70000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.5471484,129.2827,2022-05-30,3700000,울산광역시 남구
193-2-000034,선암 철도하부,공영,노외,,울산광역시 남구 선암동 182-4,29,1,요일제,평일+토요일+공휴일,18:00,23:59,18:00,23:59,18:00,23:59,혼합,0,0,0,0,0,0,,무료,18:00~24:00 거주자우선주차 전용,울산광역시남구도시관리공단,052-226-0945,35.51305508,129.3379729,2022-05-30,3700000,울산광역시 남구
193-2-000033,삼호개방형,공영,노외,,울산광역시 남구 무거동 1337,106,1,요일제,평일+토요일+공휴일,18:00,23:59,18:00,23:59,18:00,23:59,혼합,0,0,0,0,0,0,,무료,18:00~24:00 거주자우선주차 전용,울산광역시남구도시관리공단,052-226-0945,35.547826,129.2773906,2022-05-30,3700000,울산광역시 남구
193-1-000032,야음상가시장,공영,노상,,울산광역시 남구 야음동 853,36,1,요일제,평일+토요일+공휴일,11:30,19:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,7.5,7500,,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.52127526,129.3364182,2022-05-30,3700000,울산광역시 남구
193-1-000031,신정로,공영,노상,,울산광역시 남구 달동 651-12,27,1,요일제,평일+토요일+공휴일,14:30,22:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,7.5,7500,,신용카드,,울산광역시남구도시관리공단,052-226-0945,,,2022-05-30,3700000,울산광역시 남구
193-1-000030,옥현로,공영,노상,,울산광역시 남구 무거동 635,57,1,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,울산광역시남구도시관리공단,052-226-0945,35.5402428,129.2600818,2022-05-30,3700000,울산광역시 남구
193-2-000029,새미골,공영,노외,,울산광역시 남구 장생포동 204-1,117,1,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,울산광역시남구도시관리공단,052-226-0945,35.50284876,129.3742653,2022-05-30,3700000,울산광역시 남구
193-2-000028,신정5동,공영,노외,울산광역시 남구 월평로159번길 13,울산광역시 남구 신정동 22-53,30,1,요일제,평일+토요일+공휴일,18:00,23:59,18:00,23:59,18:00,23:59,혼합,0,0,0,0,0,0,,무료,,울산광역시남구도시관리공단,052-226-0945,35.54576679,129.3218752,2022-05-30,3700000,울산광역시 남구
193-2-000027,왕생이,공영,노외,,울산광역시 남구 달동 1345-6,107,1,요일제,평일+토요일+공휴일,8:00,23:00,8:00,23:00,0:00,23:59,혼합,30,500,10,200,10,10000,80000,신용카드,18:00~24:00 거주자우선주차 전용,울산광역시남구도시관리공단,052-226-0945,35.5400934,129.3296233,2022-05-30,3700000,울산광역시 남구
193-2-000026,야음장생포동,공영,노외,,울산광역시 남구 야음동366-4,98,1,요일제,평일+토요일+공휴일,18:00,23:59,18:00,23:59,18:00,23:59,혼합,0,0,0,0,0,0,,무료,18:00~24:00 거주자우선주차 전용,울산광역시남구도시관리공단,052-226-0945,35.51947399,129.3377713,2022-05-30,3700000,울산광역시 남구
193-1-000025,삼산노상,공영,노상,울산광역시 남구 왕생로 39,울산광역시 남구 달동 1266-15,370,1,요일제,평일+토요일+공휴일,14:30,22:00,0:00,23:59,0:00,23:59,유료,30,500,10,200,7.5,7500,,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.5369182,129.3316161,2022-05-30,3700000,울산광역시 남구
193-2-000024,옥동구법원부지,공영,노외,울산광역시 남구 법대로14번길 34,울산광역시 남구 옥동 279-8,330,1,요일제,평일+토요일+공휴일,10:30,18:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,7.5,7500,60000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.53715684,129.2873469,2022-05-30,3700000,울산광역시 남구
193-2-000023,삼호연안다목적광장,공영,노외,,울산광역시 남구 무거동 105-1,175,1,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,울산광역시남구도시관리공단,052-226-0945,35.55236273,129.2755367,2022-05-30,3700000,울산광역시 남구
193-3-000022,박물관부설,공영,부설,,울산광역시 남구 매암동 139-29,230,1,요일제,평일+토요일+공휴일,10:30,18:00,9:00,18:00,9:00,18:00,혼합,30,500,10,200,10,10000,80000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.50352018,129.3833184,2022-05-30,3700000,울산광역시 남구
193-3-000021,남구청부설,공영,부설,울산광역시 남구 돋질로233,울산광역시 남구 달동 1320-1,206,1,요일제,평일+토요일+공휴일,9:00,19:00,9:00,18:00,9:00,18:00,혼합,30,500,10,200,10,9000,,신용카드,고래박물관 관람객 3시간 무료+고래바다여행선 승선객 4시간 무료,울산광역시남구도시관리공단,052-226-0945,35.54373848,129.3295209,2022-05-30,3700000,울산광역시 남구
193-1-000020,여천천2,공영,노상,,울산광역시 남구 신정동 1826,66,1,요일제,평일+토요일+공휴일,11:00,21:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,11,10000,,신용카드,1시간무료,울산광역시남구도시관리공단,052-226-0945,35.53077556,129.3105599,2022-05-30,3700000,울산광역시 남구
193-2-000019,공구월드상가옆,공영,노외,울산광역시 남구 갈밭로16,울산광역시 남구 삼산동 1591-3,80,1,요일제,평일+토요일+공휴일,8:00,23:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,7.5,7500,40000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.53587484,129.3422793,2022-05-30,3700000,울산광역시 남구
193-1-000018,어은로,공영,노상,울산광역시 남구 어은로 13-1,울산광역시 남구 무거동 1162-7,33,1,요일제,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,울산광역시남구도시관리공단,052-226-0945,35.55056362,129.2734278,2022-05-30,3700000,울산광역시 남구
145-2-000007,장안읍 임랑리 아름마을,공영,노외,부산광역시 기장군 장안읍 임랑효덕길 7-13,부산광역시 기장군 장안읍 임랑리 380-5,17,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.316338,129.259625,2022-06-17,3400000,부산광역시 기장군
145-2-000008,좌천 재래시장,공영,노외,부산광역시 기장군 장안읍 장곡길 181,부산광역시 기장군 장안읍 좌천리 45-8,55,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.30900452,129.2429784,2022-06-17,3400000,부산광역시 기장군
145-2-000009,장안사 진입도로변,공영,노외,,부산광역시 기장군 장안읍 장안리 686-1,106,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.37102072,129.241907,2022-06-17,3400000,부산광역시 기장군
145-2-000010,동부근린공원 인근 노외 공영 주차장,공영,노외,부산광역시 기장군 기장읍 차성동로 119,부산광역시 기장군 기장읍 동부리 151-8,97,2,5부제,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,10,200,10,200,,8000,40000,신용카드,,부산광역시 기장군 도시관리공단,051-792-4719,35.24854274,129.216683,2022-06-17,3400000,부산광역시 기장군
145-2-000011,오리 대룡마을,공영,노외,부산광역시 기장군 장안읍 대룡1길 10-45,부산광역시 기장군 장안읍 오리 222,37,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.3698421,129.264722,2022-06-17,3400000,부산광역시 기장군
145-2-000018,기장 제1공영주차장,공영,노외,부산광역시 기장군 기장읍 차성동로 70,부산광역시 기장군 기장읍 동부리 280-9,176,2,5부제,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,10,200,10,200,,8000,160000,신용카드,,부산광역시 기장군 도시관리공단,051-792-4719,35.24403255,129.216915,2022-06-17,3400000,부산광역시 기장군
145-2-000019,길천마을,공영,노외,부산광역시 기장군 장안읍 길천1길 29,,55,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.32835947,129.285721,2022-06-17,3400000,부산광역시 기장군
145-2-000022,마지마을 공영주차장,공영,노외,,부산광역시 기장군 철마면 연구리 304-3,29,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.27461793,129.165284,2022-06-17,3400000,부산광역시 기장군
145-2-000023,상장안마을 공영주차장,공영,노외,,부산광역시 기장군 장안읍 장안리 41-2,35,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.36228518,129.2501002,2022-06-17,3400000,부산광역시 기장군
145-2-000024,하장안마을 공영주차장,공영,노외,,부산광역시 기장군 장안읍 장안리 120-3,28,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.36280957,129.248899,2022-06-17,3400000,부산광역시 기장군
145-2-000030,기장시장 공영주차장,공영,노외,,부산광역시 기장군 기장읍 대라리 427,216,2,5부제,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,10,200,10,200,,8000,160000,신용카드,,부산광역시 기장군 도시관리공단,051-792-4719,35.24419336,129.2149936,2022-06-17,3400000,부산광역시 기장군
145-2-000031,이천마을 공영주차장,공영,노외,,부산광역시 기장군 일광면 이천리 930-1,18,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.26759332,129.236131,2022-06-17,3400000,부산광역시 기장군
145-2-000032,용수리 공영주차장,공영,노외,,부산광역시 기장군 정관읍 용수리 1366-11,12,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.326936,129.171662,2022-06-17,3400000,부산광역시 기장군
145-2-000033,백길마을 공영주차장,공영,노외,,부산광역시 기장군 철마면 백길리153-1,25,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4574,35.28354056,129.155375,2022-06-17,3400000,부산광역시 기장군
145-2-000035,정관 모전리 공영주차장,공영,노외,부산광역시 기장군 정관읍 모전1길 10,부산광역시 기장군 정관읍 모전리 739-3,13,2,5부제,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,10,200,10,200,,8000,160000,신용카드,,부산광역시 기장군 도시관리공단,051-792-4720,35.33536741,129.166157,2022-06-17,3400000,부산광역시 기장군
145-2-000036,오랑대 공영주차장,공영,노외,,부산광역시 기장군 기장읍 연화리 산 65-1,65,2,5부제,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,10,200,10,200,,8000,160000,신용카드,,부산광역시 기장군 도시관리공단,051-792-4721,35.20509906,129.2278508,2022-06-17,3400000,부산광역시 기장군
145-2-000037,임기리 노외공영주차장,공영,노외,,부산광역시 기장군 철마면 임기리 699-4,22,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,부산광역시 기장군청 선진교통과,051-709-4575,35.31948236,129.1179538,2022-06-17,3400000,부산광역시 기장군
193-2-000002,종하거리공영주차장,공영,노외,울산광역시 남구 삼산로9번길 16,울산광역시 남구 신정동 680-6,67,1,요일제,평일+토요일+공휴일,8:00,23:00,0:00,23:59,0:00,23:59,혼합,30,500,10,200,,10000,110000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.5355867,129.3095958,2022-05-30,3700000,울산광역시 남구
193-2-000001,수암공영주차장,공영,노외,울산광역시 남구 수암로116번길 15,울산광역시 남구 야음동 700,107,1,요일제,평일+토요일+공휴일,9:00,23:59,9:00,23:59,0:00,23:59,혼합,30,500,10,200,,10000,100000,신용카드,,울산광역시남구도시관리공단,052-226-0945,35.52684864,129.3192405,2022-05-30,3700000,울산광역시 남구
193-2-000039,궁거랑공영주차장,공영,노외,울산광역시 남구 삼호로23번길 13,울산광역시 남구 무거동 1431-2,25,1,요일제,평일+토요일+공휴일,18:00,23:59,18:00,23:59,18:00,23:59,혼합,0,0,0,0,0,0,,무료,18:00~24:00 거주자우선주차 전용,울산광역시남구도시관리공단,052-226-0945,35.55080064,129.2668442,2022-05-30,3700000,울산광역시 남구
341-2-000038,불갑관광단지 제3주차장,공영,노외,,전라남도 영광군 불갑면 모악리 408-2,160,기타,미시행,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,무료,180,0,,,,,,,,전라남도 영광군청,,35.19967508,126.5500476,2022-06-30,4970000,전라남도 영광군
253-1-000007,기업은행,공영,노상,강원도 동해시 중앙로 233,강원도 동해시 천곡동 1070,10,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52156221,129.1140348,2022-04-05,4210000,강원도 동해시
253-1-000008,대학로약국,공영,노상,,강원도 동해시 천곡동 1091,20,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52110221,129.1120001,2022-04-05,4210000,강원도 동해시
253-1-000009,영동약국,공영,노상,,강원도 동해시 천곡동 1091,21,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52110221,129.1120001,2022-04-05,4210000,강원도 동해시
